name,folder,bytes,account_id,performance_id,fs,samp_len,ratio,birth_year,gender,device_os,headphones,city_id,locale,country,latitude,longitude,creation_timestamp,perf,negpeak,pospeak,intropow,restpow,clean,trash,nfiles,nclean,evalTrim_exists,countryNum,localeNum
194185149_134486079.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1011710,194185350,194185149_134486079,22050,4215040,0,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1434028396,194185149_134486079.wav,-0.4256,0.5236,0.0050,701.1024,PRETTYClean,NaN,11682,9564,1,37,37
226664016_56466671.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1033060,226665123,226664016_56466671 ,22050,4215040,0.0002,1968,M,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1406396592,226664016_56466671.wav,-0.1174,0.1441,0.0108,46.9350,PRETTYClean,NaN,4416,3632,1,37,37
68660754_6332270.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1047760,68659805,68660754_6332270   ,22050,4214784,0.0006,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,NaN,NaN,1367572897,68660754_6332270.wav,-0.2367,0.1842,0.1660,275.6932,PRETTYClean,NaN,2981,2446,1,37,37
62343811_123866158.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1013716,62345571,62343811_123866158 ,22050,4215552,0.0003,1987,M,iOS    ,1,2649997,en_GB      ,GB  ,51.64,-0.13,1430571899,62343811_123866158.wav,-0.0925,0.1153,0.0105,34.1289,PRETTYClean,NaN,8979,7350,1,37,37
114538782_18446992.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1057014,114899476,114538782_18446992 ,22050,4189440,0.0001,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,53.46,-2.65,1380449483,114538782_18446992.wav,-1.0000,1.0000,0.6367,6718.0726,PRETTYClean,NaN,12317,10087,1,37,37
125970600_21359385.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1121360,125974291,125970600_21359385 ,22050,4214400,0.0049,1976,F,iOS    ,0,NaN,en_GB      ,GB  ,NaN,NaN,1383433023,125970600_21359385.wav,-0.7119,0.7766,9.2936,1898.3736,PRETTYClean,NaN,4261,3513,1,37,37
110547214_66882715.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1048907,110546320,110547214_66882715 ,22050,4214912,0.0001,1981,F,iOS    ,1,NaN,en_GB      ,GB  ,51.58,-3.22,1411902232,110547214_66882715.wav,-0.2980,0.2518,0.0247,184.9097,PRETTYClean,NaN,10787,8824,1,37,37
134287109_23730723.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1075729,134287153,134287109_23730723 ,22050,4214528,0.0001,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,53.46,-2.77,1385887934,134287109_23730723.wav,-1.0000,1.0000,0.1135,1831.6172,PRETTYClean,NaN,14794,12124,1,37,37
164787384_31394848.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1105070,157390145,164787384_31394848 ,22050,4215040,0.0027,1977,M,iOS    ,0,NaN,en_GB      ,GB  ,53.68,-1.84,1391987557,164787384_31394848.wav,-0.2950,0.3668,0.6330,230.3050,PRETTYClean,NaN,13244,10848,1,37,37
37779555_3641010.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1068566,37754631,37779555_3641010   ,22050,4215296,0.0001,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,51.39,-2.36,1363116716,37779555_3641010.wav,-0.4339,0.3040,0.0367,713.2742,PRETTYClean,NaN,5185,4256,1,37,37
94499458_94212328.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1111178,94497746,94499458_94212328  ,22050,4214528,0.0004,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1422060574,94499458_94212328.wav,-0.2254,0.2374,0.0830,210.9217,PRETTYClean,NaN,17573,18,1,37,37
470742018_187478027.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1147023,470737938,470742018_187478027,22050,4214656,0.0253,NaN,N,iOS    ,1,2634579,en_GB      ,GB  ,51.45,0.06,1445102969,470742018_187478027.wav,-0.5136,0.6807,11.3004,446.0243,PRETTYClean,NaN,16824,13797,1,37,37
240670366_115503157.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1063092,240668547,240670366_115503157,22050,4215296,0.015,1982,F,iOS    ,1,NaN,en_GB      ,US  ,54,-2,1427913106,240670366_115503157.wav,-0.1066,0.0905,0.5781,38.5978,PRETTYClean,NaN,2068,1719,1,104,37
119258743_39620656.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1106555,119259764,119258743_39620656 ,22050,4214528,0,1964,F,iOS    ,1,NaN,en_GB      ,GB  ,NaN,NaN,1398382525,119258743_39620656.wav,-0.9979,1.0000,0.0577,3005.2408,PRETTYClean,NaN,7622,6257,1,37,37
86131223_13812427.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1101538,86129786,86131223_13812427  ,22050,4214784,0.0086,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,NaN,NaN,1375013891,86131223_13812427.wav,-0.6537,0.4380,10.1428,1172.6199,PRETTYClean,NaN,9824,8041,1,37,37
277769449_80346250.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1147160,493417,277769449_80346250 ,22050,4214528,0,1989,M,iOS    ,1,NaN,en_GB      ,GB  ,54.87,-6.28,1417231182,277769449_80346250.wav,-1.0000,1.0000,0.0288,7875.1313,PRETTYClean,NaN,11413,9350,1,37,37
180108771_108226999.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1066103,180112588,180108771_108226999,22050,4214528,0.0002,1967,F,iOS    ,1,292672,en_GB      ,AE  ,25.24,55.36,1425813392,180108771_108226999.wav,-0.1885,0.1498,0.0170,104.7546,PRETTYClean,NaN,4144,3412,1,1,37
78432990_5724662.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1089272,56344113,78432990_5724662   ,22050,4214784,0,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,55.19,-6.65,1366577956,78432990_5724662.wav,-0.9246,1.0000,0.1000,3586.5030,PRETTYClean,NaN,6083,5009,1,37,37
106195677_16247806.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1130601,106951569,106195677_16247806 ,22050,4214528,0.0104,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,50.86,-1.19,1377430203,106195677_16247806.wav,-0.4042,0.3388,5.1267,494.5775,PRETTYClean,NaN,11625,9521,1,37,37
79519573_39816329.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1115478,79519618,79519573_39816329  ,22050,4214784,0.0004,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,57.18,-2.16,1398523722,79519573_39816329.wav,-0.9294,1.0000,0.4813,1344.5207,PRETTYClean,NaN,10611,8672,1,37,37
194539495_40953179.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1027830,194541374,194539495_40953179 ,22050,4214656,0,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,NaN,NaN,1399244151,194539495_40953179.wav,-0.2148,0.1688,0.0051,180.5187,PRETTYClean,NaN,9900,8101,1,37,37
326519803_118785981.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1093255,326521573,326519803_118785981,22050,4215040,0,1983,F,iOS    ,1,NaN,en_GB      ,GB  ,51.4,0.47,1428868501,326519803_118785981.wav,-1.0000,1.0000,0.0108,3060.4699,PRETTYClean,NaN,8976,7347,1,37,37
303023417_127818738.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1041373,303021851,303023417_127818738,22050,4215040,0.0006,1983,F,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1431972748,303023417_127818738.wav,-0.2396,0.2610,0.0656,108.3600,PRETTYClean,NaN,14448,11833,1,37,37
37111522_46632340.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1121123,26508912,37111522_46632340  ,22050,4214912,0.0053,1989,M,iOS    ,1,1733440,en_GB      ,MY  ,5.92,116.06,1402301431,37111522_46632340.wav,-0.5268,0.4610,1.8727,351.9579,PRETTYClean,NaN,10212,8352,1,72,37
298682749_111149812.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1029842,298679748,298682749_111149812,22050,4214400,0.0001,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1426628937,298682749_111149812.wav,-0.3572,0.4517,0.0384,341.9537,PRETTYClean,NaN,13117,10734,1,37,37
84184985_10177652.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1134423,84189065,84184985_10177652  ,22050,4214784,0.0127,NaN,N,iOS    ,NaN,8581595,en_GB      ,GB  ,51.59,-0.1,1371754595,84184985_10177652.wav,-0.3478,0.2302,2.6887,211.2657,PRETTYClean,NaN,7530,6173,1,37,37
67831513_55500549.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1021698,67830597,67831513_55500549  ,22050,4215040,0.0011,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1405967678,67831513_55500549.wav,-0.2388,0.2141,0.2163,197.8210,PRETTYClean,NaN,4161,3424,1,37,37
309454557_118351181.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1052890,267957503,309454557_118351181,22050,4215040,0,1989,F,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1428755091,309454557_118351181.wav,-0.2691,0.3571,0.0077,404.3706,PRETTYClean,NaN,13091,10710,1,37,37
171755417_78624866.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1063340,2860144,171755417_78624866 ,22050,4214784,0.0002,1981,F,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1416699863,171755417_78624866.wav,-0.1739,0.2161,0.0487,221.3613,PRETTYClean,NaN,5834,4802,1,37,37
172584939_99719449.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1089148,172586087,172584939_99719449 ,22050,4214784,0.0005,1980,M,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1423522365,172584939_99719449.wav,-0.7973,0.9311,0.2076,409.6039,PRETTYClean,NaN,3501,2873,1,37,37
91056974_10055689.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1150895,90207727,91056974_10055689  ,22050,4214784,0.0001,NaN,M,iOS    ,NaN,NaN,en_GB      ,GB  ,53.46,-2.41,1371645538,91056974_10055689.wav,-1.0000,1.0000,0.1762,2939.9118,PRETTYClean,NaN,10436,8526,1,37,37
207859103_136690943.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1102048,180288658,207859103_136690943,22050,4214656,0.0044,NaN,N,iOS    ,0,2650009,en_GB      ,GB  ,54,-2,1434656935,207859103_136690943.wav,-0.2445,0.2888,1.7871,402.0018,PRETTYClean,NaN,852,708,1,37,37
44719056_3356593.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1067609,44719081,44719056_3356593   ,22050,4183552,0.0003,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,55.89,-3.63,1362235669,44719056_3356593.wav,-0.9903,0.8163,1.0994,3191.4866,PRETTYClean,NaN,13804,11306,1,37,37
122763262_96784220.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1088796,313417,122763262_96784220 ,22050,4214656,0.0001,1978,M,iOS    ,1,2650009,en_GB      ,GB  ,54,-2,1422805901,122763262_96784220.wav,-0.4156,0.3112,0.0101,176.1617,PRETTYClean,NaN,4909,4026,1,37,37
483775082_201935792.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1044251,493490072,483775082_201935792,22050,4214656,0.0003,NaN,N,iOS    ,1,2650009,en_GB      ,GB  ,54,-2,1447184106,483775082_201935792.wav,-0.2892,0.2541,0.0850,289.0226,PRETTYClean,NaN,8482,6946,1,37,37
540090847_347885426.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1080513,472063815,540090847_347885426,22050,4214784,0.0002,2000,F,iOS    ,1,2635963,en_GB      ,GB  ,51.4,-0.06,1460894884,540090847_347885426.wav,-0.3506,0.5394,0.2438,1616.0129,PRETTYClean,NaN,1205,992,1,37,37
397073910_144615961.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1073296,397078043,397073910_144615961,22050,4214528,0,1987,F,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1436793995,397073910_144615961.wav,-1.0000,0.9355,0.0862,2757.2648,PRETTYClean,NaN,12935,10585,1,37,37
251394555_99932135.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1135896,251396187,251394555_99932135 ,22050,4214400,0.0008,NaN,N,iOS    ,0,NaN,en_GB      ,GB  ,54,-2,1423589223,251394555_99932135.wav,-0.9083,1.0000,2.7271,3602.3560,PRETTYClean,NaN,4091,3365,1,37,37
36976689_22133445.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1108379,36978036,36976689_22133445  ,22050,4214528,0.0094,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,53.47,-2.92,1384203495,36976689_22133445.wav,-0.6007,0.6160,7.0959,751.5115,PRETTYClean,NaN,12521,10253,1,37,37
400140703_138064961.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1047221,400140772,400140703_138064961,22050,4214656,0,1982,F,iOS    ,1,2650009,en_GB      ,AE  ,54,-2,1435037516,400140703_138064961.wav,-1.0000,1.0000,0.0202,7066.2018,PRETTYClean,NaN,13046,10674,1,1,37
134230784_112185862.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1085683,134231539,134230784_112185862,22050,4214528,0.0003,1971,M,iOS    ,1,3455775,en_GB      ,BR  ,-23.53,-46.74,1426935937,134230784_112185862.wav,-0.4231,0.3673,0.0431,132.5557,PRETTYClean,NaN,11015,9028,1,12,37
205239621_113315496.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1060168,199205331,205239621_113315496,22050,4215040,0.0007,NaN,N,iOS    ,0,NaN,en_GB      ,GB  ,54,-2,1427240806,205239621_113315496.wav,-0.2483,0.3402,0.2238,317.5293,PRETTYClean,NaN,15069,12362,1,37,37
121070526_21943975.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1034442,121068819,121070526_21943975 ,22050,4214528,0.0029,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,51.24,-1.12,1384037417,121070526_21943975.wav,-0.0513,0.0430,0.0756,25.9821,PRETTYClean,NaN,14601,11965,1,37,37
329028300_241588031.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1086185,40373473,329028300_241588031,22050,4214656,0.0007,1991,F,iOS    ,1,2637861,en_GB      ,GB  ,51.42,0.13,1451923139,329028300_241588031.wav,-0.3904,0.3508,0.2656,393.3301,PRETTYClean,NaN,11228,9194,1,37,37
267217241_124888703.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1118774,267217245,267217241_124888703,22050,4214528,0.0004,1981,F,iOS    ,1,NaN,en_GB      ,GB  ,54.18,-0.31,1430927094,267217241_124888703.wav,-0.3344,0.4538,0.1589,405.4393,PRETTYClean,NaN,4511,3708,1,37,37
133559457_218415813.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1202070,133558460,133559457_218415813,22050,4214656,0.0007,1979,F,iOS    ,1,2650009,en_GB      ,GB  ,54,-2,1449255174,133559457_218415813.wav,-1.0000,1.0000,3.0511,4533.6411,PRETTYClean,NaN,12335,10103,1,37,37
131650300_116322758.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1109139,116702182,131650300_116322758,22050,4214400,0,1978,M,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1428144349,131650300_116322758.wav,-0.3842,0.4217,0.0209,469.8006,PRETTYClean,NaN,9507,7787,1,37,37
385591272_136031937.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1060711,385591314,385591272_136031937,22050,4192256,0.0001,1965,F,iOS    ,1,NaN,en_GB      ,GB  ,54,-2,1434468401,385591272_136031937.wav,-0.2776,0.3590,0.0298,226.8795,PRETTYClean,NaN,4959,4072,1,37,37
497047848_204988466.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1060612,497050352,497047848_204988466,22050,4214400,0.0011,NaN,N,iOS    ,1,2650009,en_GB      ,GB  ,54,-2,1447576422,497047848_204988466.wav,-1.0000,1.0000,3.2720,2849.8142,PRETTYClean,NaN,169,145,1,37,37
277608899_89118249.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1084653,277616387,277608899_89118249 ,22050,4214656,0.0001,NaN,N,iOS    ,1,NaN,en_GB      ,GB  ,NaN,NaN,1420228005,277608899_89118249.wav,-0.2995,0.4179,0.0345,540.3362,PRETTYClean,NaN,4678,3844,1,37,37
87163298_16703938.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1040368,37647715,87163298_16703938  ,22050,4214528,0,NaN,N,iOS    ,NaN,NaN,en_GB      ,GB  ,51.81,-0.03,1378033739,87163298_16703938.wav,-0.3756,0.3712,0.0072,527.5502,PRETTYClean,NaN,3620,2978,1,37,37
281653643_77825658.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1103136,281653668,281653643_77825658 ,22050,4205312,0,1981,F,iOS    ,1,NaN,en_GB      ,GB  ,54.95,-1.58,1416429262,281653643_77825658.wav,-0.5273,0.5331,0.0355,864.5573,PRETTYClean,NaN,9332,7639,1,37,37
224085044_76420566.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1010087,224085063,224085044_76420566 ,22050,4214528,0.0001,1994,F,iOS    ,1,NaN,en_GB      ,GB  ,55.88,-4.26,1415965008,224085044_76420566.wav,-0.4597,0.3825,0.0266,428.2601,PRETTYClean,NaN,1596,1316,1,37,37
122763262_82074488.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1115441,313417,122763262_82074488 ,22050,4214400,0.0001,1978,M,iOS    ,1,NaN,en_GB      ,GB  ,54.62,-1.07,1417820415,122763262_82074488.wav,-0.5580,0.6121,0.0344,386.0903,PRETTYClean,NaN,11389,9330,1,37,37
169416585_32873008.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1134074,169419042,169416585_32873008 ,22050,4214528,0.0016,1974,F,iOS    ,1,NaN,en_CA      ,CA  ,47.52,-52.82,1393118629,169416585_32873008.wav,-0.7019,0.4988,1.9640,1266.1812,PRETTYClean,NaN,2990,2454,1,14,25
50294326_14316968.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1016536,50397603,50294326_14316968  ,22050,4214784,0.0002,NaN,N,iOS    ,NaN,NaN,en_CA      ,CA  ,43.16,-79.27,1375469484,50294326_14316968.wav,-0.5986,0.7838,0.1271,745.8593,PRETTYClean,NaN,1568,1293,1,14,25
347364818_145648665.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1040669,199558057,347364818_145648665,22050,4214912,0.0172,1988,F,iOS    ,1,NaN,en_CA      ,CA  ,46.26,-63.1,1437045246,347364818_145648665.wav,-0.4623,0.3475,7.4633,433.7261,PRETTYClean,NaN,11880,9734,1,14,25
323773033_102139613.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1037091,323774115,323773033_102139613,22050,4214656,0.0004,1977,M,iOS    ,1,NaN,en_CA      ,CA  ,60,-95,1424140019,323773033_102139613.wav,-0.1825,0.1585,0.0675,168.3431,PRETTYClean,NaN,8221,6733,1,14,25
187389716_90864574.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1041572,187394267,187389716_90864574 ,22050,4215808,0.0005,1995,F,iOS    ,1,NaN,en_CA      ,CA  ,NaN,NaN,1420861783,187389716_90864574.wav,-0.2475,0.3035,0.1070,221.2457,PRETTYClean,NaN,17054,13983,1,14,25
133273365_171348113.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1028917,133270453,133273365_171348113,22050,4179200,0.0002,1991,F,iOS    ,1,6174457,en_CA      ,CA  ,49.85,-100.93,1442354460,133273365_171348113.wav,-0.3528,0.5838,0.1234,708.0695,PRETTYClean,NaN,1817,1501,1,14,25
87499086_15479705.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1054150,87499098,87499086_15479705  ,22050,4214784,0.0002,1990,M,iOS    ,NaN,NaN,en_CA      ,CA  ,55.29,-114.78,1376556830,87499086_15479705.wav,-0.6901,0.7801,0.1915,945.8216,PRETTYClean,NaN,7449,6102,1,14,25
264519475_196835650.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1083798,373389,264519475_196835650,22050,4215552,0.0002,NaN,N,iOS    ,1,5955895,en_CA      ,CA  ,56.76,-111.47,1446503888,264519475_196835650.wav,-0.1750,0.1206,0.0238,123.4773,PRETTYClean,NaN,13621,11158,1,14,25
249018980_81854762.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1036556,249021352,249018980_81854762 ,22050,4214528,0.0201,1998,F,iOS    ,1,NaN,en_CA      ,CA  ,60,-95,1417740903,249018980_81854762.wav,-0.3870,0.5241,27.6854,1374.7662,PRETTYClean,NaN,14367,11767,1,14,25
191278343_66474073.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1075784,191278367,191278343_66474073 ,22050,4214912,0.0042,1952,M,iOS    ,1,NaN,en_CA      ,CA  ,49.03,-119.44,1411695581,191278343_66474073.wav,-0.3453,0.3257,0.6667,158.5678,PRETTYClean,NaN,15431,12661,1,14,25
481925016_202209122.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1080412,481919899,481925016_202209122,22050,4215808,0.0001,1973,F,iOS    ,1,NaN,en_CA      ,CA  ,60,-95,1447218441,481925016_202209122.wav,-0.4204,0.2913,0.0366,393.8045,PRETTYClean,NaN,7443,6096,1,14,25
199476081_57058133.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1068493,188107888,199476081_57058133 ,22050,4214528,0.0001,1992,M,iOS    ,1,NaN,en_CA      ,CA  ,52.23,-113.78,1406666397,199476081_57058133.wav,-0.6155,0.5185,0.0597,806.1975,PRETTYClean,NaN,17187,14098,1,14,25
125958867_21561325.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1040438,125958884,125958867_21561325 ,22050,4137856,0.0185,1994,F,iOS    ,1,NaN,en_CA      ,CA  ,NaN,NaN,1383628265,125958867_21561325.wav,-0.2953,0.2016,6.7722,365.9415,PRETTYClean,NaN,4156,3419,1,14,25
335211456_119145311.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1027880,335211501,335211456_119145311,22050,4214784,0.0005,NaN,N,iOS    ,1,NaN,en_CA      ,CA  ,49.69,-123.15,1428982596,335211456_119145311.wav,-0.5500,0.3042,0.2956,578.8383,PRETTYClean,NaN,15030,12329,1,14,25
348392414_119878806.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1113248,348388821,348392414_119878806,22050,4214784,0.0261,NaN,N,iOS    ,1,5807107,en_CA      ,CA  ,49.03,-123.07,1429246494,348392414_119878806.wav,-0.6539,0.9563,22.6640,869.5769,PRETTYClean,NaN,36,30,1,14,25
194492149_128836765.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,999992,194484676,194492149_128836765,22050,4132352,0.0001,NaN,N,iOS    ,1,6162659,en_CA      ,CA  ,47.65,-79.59,1432339683,194492149_128836765.wav,-0.7075,0.7106,0.1077,733.3904,PRETTYClean,NaN,9571,7835,1,14,25
375808743_130139988.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1059805,375811322,375808743_130139988,22050,4214784,0.0012,1976,M,iOS    ,1,NaN,en_CA      ,CA  ,56.75,-111.45,1432764208,375808743_130139988.wav,-0.2858,0.2692,0.2910,242.2681,PRETTYClean,NaN,212,185,1,14,25
229363147_54108603.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1051553,229364154,229363147_54108603 ,22050,4214912,0.0002,1998,F,iOS    ,1,NaN,en_CA      ,CA  ,43.17,-79.55,1405374130,229363147_54108603.wav,-0.3858,0.3248,0.1038,476.7017,PRETTYClean,NaN,12228,10013,1,14,25
322046443_98661844.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1041982,322046460,322046443_98661844 ,22050,4214400,0,1988,F,iOS    ,1,NaN,en_CA      ,CA  ,60,-95,1423279547,322046443_98661844.wav,-0.4704,0.4113,0.0064,618.0453,PRETTYClean,NaN,728,601,1,14,25
275599043_75811454.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1059199,275595793,275599043_75811454 ,22050,4214784,0.0001,NaN,N,iOS    ,1,5913490,en_CA      ,CA  ,51.02,-113.97,1415737133,275599043_75811454.wav,-0.4395,0.6621,0.1802,1332.6523,PRETTYClean,NaN,12325,10093,1,14,25
166882240_37974082.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1031456,166881589,166882240_37974082 ,22050,4214656,0.0015,1992,F,iOS    ,1,NaN,en_CA      ,CA  ,52.13,-106.69,1397274872,166882240_37974082.wav,-0.1214,0.1331,0.1301,85.7189,PRETTYClean,NaN,11748,9615,1,14,25
302173104_199534472.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1096308,302168695,302173104_199534472,22050,4215040,0.0101,1979,F,iOS    ,1,NaN,en_CA      ,CA  ,60,-95,1446876165,302173104_199534472.wav,-0.2436,0.1927,2.0979,207.6387,PRETTYClean,NaN,14299,11713,1,14,25
48904111_64331133.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1116857,48901444,48904111_64331133  ,22050,4215296,0.0002,1959,M,iOS    ,1,NaN,en_CA      ,CA  ,52.11,-106.63,1410493444,48904111_64331133.wav,-0.4349,0.4045,0.0559,302.2796,PRETTYClean,NaN,9955,8148,1,14,25
362648116_201596641.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1025026,362648139,362648116_201596641,22050,4214400,0.0001,1985,F,iOS    ,1,NaN,en_CA      ,CA  ,60,-95,1447132859,362648116_201596641.wav,-0.1824,0.1480,0.0130,157.4014,PRETTYClean,NaN,12334,10102,1,14,25
333218031_107595875.wav,/usr/ccrma/media/projects/jordan/Datasets/DAMP-AG/audio/wav,1081123,322228691,333218031_107595875,22050,4215296,0.0004,1992,F,iOS    ,1,NaN,en_CA      ,CA  ,44.25,-81.06,1425670790,333218031_107595875.wav,-0.8288,1.0000,1.5936,3618.1484,PRETTYClean,NaN,9372,7674,1,14,25
